COUNTRY,ISO,YEAR,RENEWABLE GROWTH TWh,RENEWABLE GROWTH %,CONTINENT
Finland,FIN,2014,4.177207946777344,12.059391021728516,EUROPE
Finland,FIN,2015,10.97319793701172,13.546586036682127,EUROPE
Finland,FIN,2016,-3.718589782714844,-9.32267951965332,EUROPE
Finland,FIN,2017,5.183540344238281,10.427427291870115,EUROPE
Finland,FIN,2018,1.6280364990234375,1.1404991149902344,EUROPE
Finland,FIN,2019,-0.0976638793945312,0.927603244781494,EUROPE
Finland,FIN,2020,8.396324157714844,9.46059226989746,EUROPE
Finland,FIN,2021,7.367576599121094,6.839597225189209,EUROPE
France,FRA,1993,-12.223403930664062,-5.521643161773682,EUROPE
France,FRA,1994,42.42242431640625,22.03637313842773,EUROPE
France,FRA,1995,-15.586990356445312,-5.921238899230957,EUROPE
France,FRA,1996,-19.743667602539062,-7.915949821472168,EUROPE
France,FRA,1997,-5.1225433349609375,-1.718837022781372,EUROPE
France,FRA,1998,-5.466094970703125,-3.0996978282928467,EUROPE
France,FRA,1999,31.63336181640625,15.903854370117188,EUROPE
France,FRA,2000,-17.131332397460938,-6.893128395080566,EUROPE
France,FRA,2001,23.35556030273437,11.48085594177246,EUROPE
France,FRA,2002,-40.67610168457031,-16.39695167541504,EUROPE
France,FRA,2003,-4.733428955078125,-2.15185284614563,EUROPE
France,FRA,2004,1.796417236328125,1.8128037452697756,EUROPE
France,FRA,2005,-20.179977416992188,-7.254636287689209,EUROPE
France,FRA,2006,17.544509887695312,11.76755428314209,EUROPE
France,FRA,2007,17.283279418945312,16.586517333984375,EUROPE
France,FRA,2008,31.255294799804688,21.864164352416992,EUROPE
France,FRA,2009,-10.964263916015623,-2.347773313522339,EUROPE
France,FRA,2010,22.1668701171875,8.181214332580566,EUROPE
France,FRA,2011,-39.38543701171875,-13.38823413848877,EUROPE
France,FRA,2012,56.398040771484375,24.519014358520508,EUROPE
France,FRA,2013,41.341705322265625,13.827157020568848,EUROPE
France,FRA,2014,-12.789276123046877,-2.1400630474090576,EUROPE
France,FRA,2015,-7.03173828125,-1.5895843505859375,EUROPE
France,FRA,2016,18.064727783203125,5.783689022064209,EUROPE
France,FRA,2017,-16.983612060546875,-4.417532920837402,EUROPE
France,FRA,2018,52.59613037109375,15.92259407043457,EUROPE
France,FRA,2019,-0.2608642578125,0.739753246307373,EUROPE
France,FRA,2020,25.47442626953125,5.42985200881958,EUROPE
France,FRA,2021,-6.651611328125,0.1654028892517089,EUROPE
Germany,DEU,1991,-4.062763214111328,-7.324039936065674,EUROPE
Germany,DEU,1992,8.969837188720703,17.543066024780273,EUROPE
Germany,DEU,1993,2.247406005859375,3.663766384124756,EUROPE
Germany,DEU,1994,5.580509185791016,9.513605117797852,EUROPE
Germany,DEU,1995,6.303337097167969,9.303474426269531,EUROPE
Germany,DEU,1996,-6.014907836914063,-7.482772827148437,EUROPE
Germany,DEU,1997,4.023384094238281,6.730437278747559,EUROPE
Germany,DEU,1998,6.109542846679688,8.351850509643555,EUROPE
Germany,DEU,1999,9.082252502441406,11.959171295166016,EUROPE
Germany,DEU,2000,26.85147857666016,32.319522857666016,EUROPE
Germany,DEU,2002,22.46637725830078,21.492660522460938,EUROPE
Germany,DEU,2003,4.100830078125,5.828619003295898,EUROPE
Germany,DEU,2004,35.0498046875,25.532604217529297,EUROPE
Germany,DEU,2005,25.279693603515625,21.25510025024414,EUROPE
Germany,DEU,2006,38.42120361328125,25.174640655517575,EUROPE
Germany,DEU,2007,53.1845703125,20.338308334350582,EUROPE
Germany,DEU,2008,9.6009521484375,0.4029989242553711,EUROPE
Germany,DEU,2009,4.550079345703125,1.1900901794433594,EUROPE
Germany,DEU,2010,26.11224365234375,7.346987724304199,EUROPE
Germany,DEU,2011,53.83688354492188,14.836931228637695,EUROPE
Germany,DEU,2012,55.560150146484375,13.430333137512209,EUROPE
Germany,DEU,2013,19.01593017578125,2.724766731262207,EUROPE
Germany,DEU,2014,25.71380615234375,5.782663822174072,EUROPE
Germany,DEU,2015,67.70962524414062,12.457990646362305,EUROPE
Germany,DEU,2016,0.899658203125,0.4945993423461914,EUROPE
Germany,DEU,2017,69.09600830078125,12.377405166625977,EUROPE
Germany,DEU,2018,17.91497802734375,3.4882068634033203,EUROPE
Germany,DEU,2019,45.52020263671875,6.946122646331787,EUROPE
Germany,DEU,2020,31.48736572265625,6.215560436248779,EUROPE
Germany,DEU,2021,-41.9007568359375,-6.267589569091797,EUROPE
Greece,GRC,2005,1.2941951751708984,8.264339447021484,EUROPE
Greece,GRC,2006,3.5062503814697266,19.87197494506836,EUROPE
Greece,GRC,2007,-8.832205772399902,-40.174503326416016,EUROPE
Greece,GRC,2008,3.173649787902832,25.163257598876957,EUROPE
Greece,GRC,2009,6.714607238769531,42.34783554077149,EUROPE
Greece,GRC,2010,6.338361740112305,28.552209854125977,EUROPE
Greece,GRC,2011,-6.730329513549805,-22.609758377075195,EUROPE
Greece,GRC,2012,5.371770858764648,24.659215927124023,EUROPE
Greece,GRC,2013,11.282604217529297,41.35551452636719,EUROPE
Greece,GRC,2014,-6.112876892089844,-15.136945724487305,EUROPE
Greece,GRC,2015,7.010993957519531,21.951210021972656,EUROPE
Greece,GRC,2016,-0.0956802368164062,0.2895712852478027,EUROPE
Greece,GRC,2017,-3.117115020751953,-7.33204460144043,EUROPE
Greece,GRC,2018,6.002803802490234,17.00878143310547,EUROPE
Greece,GRC,2019,-0.3004150390625,-0.4578053951263428,EUROPE
Greece,GRC,2020,3.6547775268554688,8.947669982910156,EUROPE
Greece,GRC,2021,10.47711181640625,23.567724227905277,EUROPE
Hong Kong,HKG,2011,0.0177772343158721,14.197993278503418,ASIA
Hong Kong,HKG,2012,-0.0059455633163452,-3.872573375701904,ASIA
Hong Kong,HKG,2013,-0.0166275054216384,-11.579704284667969,ASIA
Hong Kong,HKG,2014,0.0224786102771759,17.732715606689453,ASIA
Hong Kong,HKG,2015,0.0470741838216781,31.793176651000977,ASIA
Hong Kong,HKG,2016,0.0245877653360366,12.426590919494627,ASIA
Hong Kong,HKG,2017,0.0058236122131347,3.1687140464782715,ASIA
Hong Kong,HKG,2018,0.0078819394111633,3.590250015258789,ASIA
Hong Kong,HKG,2019,0.0239700078964233,10.260141372680664,ASIA
Hong Kong,HKG,2020,0.0028111040592193,1.3432979583740234,ASIA
Hong Kong,HKG,2021,0.0044149756431579,1.7387032508850098,ASIA
Hungary,HUN,2009,1.6538262367248535,22.825634002685547,EUROPE
Hungary,HUN,2010,0.3020792007446289,4.075992107391357,EUROPE
Hungary,HUN,2011,-1.0434026718139648,-10.12280559539795,EUROPE
Hungary,HUN,2012,-0.272801399230957,-2.245897054672241,EUROPE
Hungary,HUN,2013,0.4497566223144531,5.315995216369629,EUROPE
Hungary,HUN,2014,1.1088457107543943,13.007438659667969,EUROPE
Hungary,HUN,2015,0.2122421264648437,2.490377426147461,EUROPE
Hungary,HUN,2016,0.014251708984375,0.8981108665466309,EUROPE
Hungary,HUN,2017,0.621394157409668,6.875371932983398,EUROPE
Hungary,HUN,2018,0.8103361129760742,8.184957504272461,EUROPE
Hungary,HUN,2019,2.379092216491699,24.502241134643555,EUROPE
Hungary,HUN,2020,2.139080047607422,17.889141082763672,EUROPE
Hungary,HUN,2021,3.5057144165039062,24.24837303161621,EUROPE
India,IND,1996,-18.536544799804688,-8.162957191467285,ASIA
India,IND,1997,4.454833984375,2.105569839477539,ASIA
India,IND,1998,40.94929504394531,19.149757385253903,ASIA
India,IND,1999,-1.748809814453125,-0.7240116596221924,ASIA
India,IND,2000,-15.145904541015623,-5.9986114501953125,ASIA
India,IND,2001,-13.38958740234375,-5.079758167266846,ASIA
India,IND,2002,-2.772933959960937,6.755316257476807,ASIA
India,IND,2003,3.61346435546875,1.5485167503356934,ASIA
India,IND,2004,99.17469787597656,42.71200942993164,ASIA
India,IND,2005,-6.97906494140625,-1.749330759048462,ASIA
India,IND,2006,56.3436279296875,17.79121208190918,ASIA
India,IND,2007,39.720245361328125,11.18527603149414,ASIA
India,IND,2008,-9.182220458984377,-1.5806198120117188,ASIA
India,IND,2009,-15.64544677734375,-4.093355178833008,ASIA
India,IND,2010,24.136871337890625,7.283461093902588,ASIA
India,IND,2011,86.13204956054688,21.180402755737305,ASIA
India,IND,2012,-24.747314453125,-4.727655410766602,ASIA
India,IND,2013,60.5057373046875,12.75951862335205,ASIA
India,IND,2014,38.1905517578125,7.837283611297607,ASIA
India,IND,2015,4.0999755859375,0.9324908256530762,ASIA
India,IND,2016,10.5350341796875,3.624868392944336,ASIA
India,IND,2017,66.1353759765625,10.91766357421875,ASIA
India,IND,2018,79.1416015625,13.547599792480469,ASIA
India,IND,2019,106.68853759765624,14.760149002075195,ASIA
India,IND,2020,30.609375,3.6626577377319336,ASIA
India,IND,2021,46.24908447265625,6.195461750030518,ASIA
Indonesia,IDN,2009,2.888633728027344,8.623290061950684,ASIA
Indonesia,IDN,2010,17.55145263671875,30.52901077270508,ASIA
Indonesia,IDN,2011,-12.643081665039062,-12.40224838256836,ASIA
Indonesia,IDN,2012,3.908500671386719,12.967514991760254,ASIA
Indonesia,IDN,2013,13.770309448242188,24.53312873840332,ASIA
Indonesia,IDN,2014,3.85540771484375,16.747034072875977,ASIA
Indonesia,IDN,2015,-11.615066528320312,-21.82743453979492,ASIA
Indonesia,IDN,2016,33.853782653808594,73.62660217285156,ASIA
Indonesia,IDN,2017,0.8339920043945312,-3.292745351791382,ASIA
Indonesia,IDN,2018,59.827735900878906,48.02655029296875,ASIA
Indonesia,IDN,2019,22.903854370117188,28.67602157592773,ASIA
Indonesia,IDN,2020,30.611831665039062,21.52705192565918,ASIA
Indonesia,IDN,2021,17.912628173828125,8.813714981079102,ASIA
Iran,IRN,2007,-1.842472076416016,-2.8678178787231445,ASIA
Iran,IRN,2008,-29.72795295715332,-57.823204040527344,ASIA
Iran,IRN,2009,-2.038614273071289,-8.944195747375488,ASIA
Iran,IRN,2010,9.545440673828123,50.07334899902344,ASIA
Iran,IRN,2011,1.171649932861328,4.666471481323242,ASIA
Iran,IRN,2012,4.999248504638672,17.306089401245117,ASIA
Iran,IRN,2013,5.387184143066406,16.041946411132812,ASIA
Iran,IRN,2014,-0.5316658020019531,-0.7515311241149902,ASIA
Iran,IRN,2015,-3.8621826171875,-9.087335586547852,ASIA
Iran,IRN,2016,5.6628265380859375,16.359949111938477,ASIA
Iran,IRN,2017,5.226142883300781,13.171887397766112,ASIA
Iran,IRN,2018,-18.334169387817383,-38.6517333984375,ASIA
Iran,IRN,2019,63.87223052978516,224.04771423339844,ASIA
Iran,IRN,2020,-26.94524383544922,-28.854888916015625,ASIA
Iran,IRN,2021,-21.90961456298828,-33.15489959716797,ASIA
Iraq,IRQ,2014,-4.85080623626709,-37.86274719238281,ASIA
Iraq,IRQ,2015,-0.8250737190246582,-9.99342155456543,ASIA
Iraq,IRQ,2016,2.167330265045166,31.692541122436523,ASIA
Iraq,IRQ,2017,-3.2346339225769043,-34.85889434814453,ASIA
Iraq,IRQ,2018,-0.1383147239685058,-1.752549409866333,ASIA
Iraq,IRQ,2019,8.270210266113281,143.35496520996094,ASIA
Iraq,IRQ,2020,-4.989554405212402,-35.21027374267578,ASIA
Iraq,IRQ,2021,-0.2251167297363281,-2.1193623542785645,ASIA
Ireland,IRL,2010,-1.0924272537231443,-9.23117446899414,EUROPE
Ireland,IRL,2011,4.625865936279297,45.429813385009766,EUROPE
Ireland,IRL,2012,-0.507206916809082,-3.1507015228271484,EUROPE
Ireland,IRL,2013,0.948200225830078,7.042109966278076,EUROPE
Ireland,IRL,2014,2.0107955932617188,13.574433326721191,EUROPE
Ireland,IRL,2015,3.838933944702149,23.04259490966797,EUROPE
Ireland,IRL,2016,-0.926523208618164,-4.346323013305664,EUROPE
Ireland,IRL,2017,3.5396652221679688,18.1025390625,EUROPE
Ireland,IRL,2018,3.446626663208008,14.938092231750488,EUROPE
Ireland,IRL,2019,4.1141510009765625,15.626943588256836,EUROPE
Ireland,IRL,2020,4.368816375732422,14.28595733642578,EUROPE
Ireland,IRL,2021,-5.312795639038086,-14.766770362854004,EUROPE
Israel,ISR,2010,0.2039911448955536,71.71717834472656,ASIA
Israel,ISR,2011,0.3647465705871582,77.0588150024414,ASIA
Israel,ISR,2012,0.4993107914924621,60.79734420776367,ASIA
Israel,ISR,2013,0.2144390344619751,17.933868408203125,ASIA
Israel,ISR,2014,1.062594652175903,67.57185363769531,ASIA
Israel,ISR,2015,0.9449753761291504,37.75221252441406,ASIA
Israel,ISR,2016,1.3612725734710691,37.591064453125,ASIA
Israel,ISR,2017,0.002504825592041,0.5571246147155762,ASIA
Israel,ISR,2018,0.4903855323791504,10.60340404510498,ASIA
Israel,ISR,2019,3.3800506591796875,63.90914916992188,ASIA
Israel,ISR,2020,2.765641212463379,32.12501907348633,ASIA
Israel,ISR,2021,3.4064016342163086,29.93739891052246,ASIA
Italy,ITA,1990,-6.96966552734375,-6.321060657501221,EUROPE
Italy,ITA,1991,31.468826293945312,30.472993850708008,EUROPE
Italy,ITA,1992,0.63818359375,0.5007505416870117,EUROPE
Italy,ITA,1993,-1.6292266845703125,-1.188802719116211,EUROPE
Italy,ITA,1994,8.958038330078125,6.671142578125,EUROPE
Italy,ITA,1995,-20.04013061523437,-14.059120178222656,EUROPE
Italy,ITA,1996,14.085647583007812,11.491310119628906,EUROPE
Italy,ITA,1997,-0.0191802978515625,-0.0338852405548095,EUROPE
Italy,ITA,1998,0.818511962890625,0.5864977836608887,EUROPE
Italy,ITA,1999,14.3614501953125,10.40945053100586,EUROPE
Italy,ITA,2000,-1.2595977783203125,-0.847703218460083,EUROPE
Italy,ITA,2001,9.37384033203125,6.814074516296387,EUROPE
Italy,ITA,2002,-18.373764038085938,-11.097210884094238,EUROPE
Italy,ITA,2003,-4.9408721923828125,-3.0010879039764404,EUROPE
Italy,ITA,2004,22.39219665527344,20.82277488708496,EUROPE
Italy,ITA,2005,-17.114730834960938,-11.042928695678713,EUROPE
Italy,ITA,2006,5.8372650146484375,4.846811294555664,EUROPE
Italy,ITA,2007,-9.21331787109375,-5.909257888793945,EUROPE
Italy,ITA,2008,34.89939880371094,33.11076354980469,EUROPE
Italy,ITA,2009,35.63749694824219,24.182462692260746,EUROPE
Italy,ITA,2010,24.100143432617188,13.010096549987791,EUROPE
Italy,ITA,2011,15.786148071289062,6.254208087921143,EUROPE
Italy,ITA,2012,26.76336669921875,11.235737800598145,EUROPE
Italy,ITA,2013,51.9478759765625,15.476202964782717,EUROPE
Italy,ITA,2014,20.56536865234375,5.152797698974609,EUROPE
Italy,ITA,2015,-33.96258544921875,-7.7061357498168945,EUROPE
Italy,ITA,2016,-4.850341796875,-1.1056303977966309,EUROPE
Italy,ITA,2017,-12.19049072265625,-3.2206833362579346,EUROPE
Italy,ITA,2018,31.729644775390625,10.833954811096191,EUROPE
Italy,ITA,2019,-1.87835693359375,-3.493654727935791,EUROPE
Italy,ITA,2020,-2.2099609375,1.5051841735839844,EUROPE
Italy,ITA,2021,-0.360076904296875,0.3711104393005371,EUROPE
Japan,JPN,1991,23.213409423828125,7.972359657287598,ASIA
Japan,JPN,1992,-41.83245849609375,-13.351112365722656,ASIA
Japan,JPN,1993,36.1964111328125,13.335514068603516,ASIA
Japan,JPN,1994,-77.48748779296875,-25.151330947875977,ASIA
Japan,JPN,1995,45.01104736328125,19.45001983642578,ASIA
Japan,JPN,1996,-1.89593505859375,-0.6995677947998047,ASIA
Japan,JPN,1997,31.28558349609375,11.351776123046877,ASIA
Japan,JPN,1998,7.194244384765625,2.3569345474243164,ASIA
Japan,JPN,1999,-14.284698486328123,-4.619228839874268,ASIA
Japan,JPN,2000,1.41351318359375,0.4963040351867676,ASIA
Japan,JPN,2001,-9.72216796875,-2.6869356632232666,ASIA
Japan,JPN,2002,-0.4224853515625,0.335085391998291,ASIA
Japan,JPN,2003,37.79025268554688,13.672494888305664,ASIA
Japan,JPN,2004,-0.84027099609375,0.2654552459716797,ASIA
Japan,JPN,2005,-28.1383056640625,-8.578056335449219,ASIA
Japan,JPN,2006,31.724578857421875,11.361336708068848,ASIA
Japan,JPN,2007,-37.369476318359375,-11.099773406982422,ASIA
Japan,JPN,2008,-0.98516845703125,0.2320528030395507,ASIA
Japan,JPN,2009,-15.12322998046875,-4.638957977294922,ASIA
Japan,JPN,2010,57.572357177734375,21.56189727783203,ASIA
Japan,JPN,2011,-15.035400390625,-4.014623165130615,ASIA
Japan,JPN,2012,-7.07354736328125,-1.903998851776123,ASIA
Japan,JPN,2013,24.1593017578125,8.282577514648438,ASIA
Japan,JPN,2014,34.753936767578125,11.072694778442385,ASIA
Japan,JPN,2015,54.722747802734375,15.02249240875244,ASIA
Japan,JPN,2016,-10.337738037109377,-1.460963487625122,ASIA
Japan,JPN,2017,39.91302490234375,9.875082969665527,ASIA
Japan,JPN,2018,33.797454833984375,7.824897766113281,ASIA
Japan,JPN,2019,1.040191650390625,0.2745985984802246,ASIA
Japan,JPN,2020,39.08905029296875,8.252334594726562,ASIA
Japan,JPN,2021,32.33642578125,6.527698040008545,ASIA
Kazakhstan,KAZ,2013,0.135843276977539,1.2584805488586426,ASIA
Kazakhstan,KAZ,2014,1.3400211334228516,6.996250152587891,ASIA
Kazakhstan,KAZ,2015,3.018138885498047,14.13770866394043,ASIA
Kazakhstan,KAZ,2016,6.645700454711914,26.868820190429688,ASIA
Kazakhstan,KAZ,2017,-1.0967979431152344,-2.84724235534668,ASIA
Kazakhstan,KAZ,2018,-2.13726806640625,-6.349605560302734,ASIA
Kazakhstan,KAZ,2019,0.4002113342285156,1.7572760581970217,ASIA
Kazakhstan,KAZ,2020,2.087270736694336,7.527494430541992,ASIA
Kazakhstan,KAZ,2021,0.2309398651123047,1.110386848449707,ASIA
Kuwait,KWT,2014,0.0083916671574115,1701.098876953125,ASIA
Kuwait,KWT,2015,0.0048055555671453,55.277610778808594,ASIA
Kuwait,KWT,2016,0.1169824972748756,859.0176391601562,ASIA
Kuwait,KWT,2017,0.0523505508899688,40.88990783691406,ASIA
Kuwait,KWT,2018,-0.0370433330535888,-19.7749137878418,ASIA
Kuwait,KWT,2019,0.0179313868284225,12.698006629943848,ASIA
Kuwait,KWT,2020,-0.0001733303070068,0.2739667892456054,ASIA
Kuwait,KWT,2021,,0.0,ASIA
Latvia,LVA,2012,2.817476272583008,33.071266174316406,EUROPE
Latvia,LVA,2013,-1.4974212646484375,-13.744449615478516,EUROPE
Latvia,LVA,2014,-2.052085399627685,-21.76496315002441,EUROPE
Latvia,LVA,2015,0.0699958801269531,0.7235407829284668,EUROPE
Latvia,LVA,2016,1.8647665977478027,25.076557159423828,EUROPE
Latvia,LVA,2017,5.282810211181641,56.83806991577149,EUROPE
Latvia,LVA,2018,-5.257220268249512,-35.943119049072266,EUROPE
Latvia,LVA,2019,-0.8418569564819336,-8.760225296020508,EUROPE
Latvia,LVA,2020,1.1494884490966797,14.395963668823242,EUROPE
Latvia,LVA,2021,0.0162086486816406,0.714421272277832,EUROPE
Lithuania,LTU,2012,0.2053537368774414,6.357908248901367,EUROPE
Lithuania,LTU,2013,0.9837675094604492,29.00143814086914,EUROPE
Lithuania,LTU,2014,-0.0406579971313476,-1.022469997406006,EUROPE
Lithuania,LTU,2015,0.4621386528015136,11.231029510498049,EUROPE
Lithuania,LTU,2016,1.090019702911377,24.76038932800293,EUROPE
Lithuania,LTU,2017,1.1848783493041992,21.101367950439453,EUROPE
Lithuania,LTU,2018,-0.8890385627746582,-13.090085983276367,EUROPE
Lithuania,LTU,2019,0.6729097366333008,11.946857452392578,EUROPE
Lithuania,LTU,2020,0.294105052947998,4.293060302734375,EUROPE
Lithuania,LTU,2021,-0.4381542205810547,-5.874645709991455,EUROPE
Luxembourg,LUX,2001,-0.0106121599674224,-1.727616786956787,EUROPE
Luxembourg,LUX,2002,-0.0502647459506988,-9.784067153930664,EUROPE
Luxembourg,LUX,2003,-0.0296675264835357,-6.706595420837402,EUROPE
Luxembourg,LUX,2004,0.1565102636814117,38.32632446289063,EUROPE
Luxembourg,LUX,2005,0.0379761457443237,7.0787787437438965,EUROPE
Luxembourg,LUX,2006,0.1042827367782592,17.496692657470703,EUROPE
Luxembourg,LUX,2007,0.0528511404991149,7.705962657928467,EUROPE
Luxembourg,LUX,2008,0.0492144227027893,6.738090515136719,EUROPE
Luxembourg,LUX,2009,-0.0409696698188781,-5.1596760749816895,EUROPE
Luxembourg,LUX,2010,-0.0001569986343383,0.0821471214294433,EUROPE
Luxembourg,LUX,2011,-0.0606846809387207,-8.304607391357422,EUROPE
Luxembourg,LUX,2012,0.168685495853424,25.34169006347656,EUROPE
Luxembourg,LUX,2013,0.1658475995063781,20.163536071777344,EUROPE
Luxembourg,LUX,2014,0.0800374746322631,7.417917251586914,EUROPE
Luxembourg,LUX,2015,0.0900951623916626,8.338415145874023,EUROPE
Luxembourg,LUX,2016,0.073102593421936,6.132268905639648,EUROPE
Luxembourg,LUX,2017,0.392518401145935,31.3016300201416,EUROPE
Luxembourg,LUX,2018,0.2411516904830932,14.020145416259766,EUROPE
Luxembourg,LUX,2019,0.3236260414123535,16.3309326171875,EUROPE
Luxembourg,LUX,2020,0.5201613903045654,22.563289642333984,EUROPE
Luxembourg,LUX,2021,0.2126214504241943,8.151459693908691,EUROPE
Malaysia,MYS,2013,5.885103225708008,21.223974227905277,ASIA
Malaysia,MYS,2014,3.0330123901367188,9.696245193481444,ASIA
Malaysia,MYS,2015,1.5329055786132812,4.473018646240234,ASIA
Malaysia,MYS,2016,16.231487274169922,41.115867614746094,ASIA
Malaysia,MYS,2017,17.904300689697266,32.45947265625,ASIA
Malaysia,MYS,2018,0.8682785034179688,1.313483715057373,ASIA
Malaysia,MYS,2019,1.0734710693359375,1.5912652015686035,ASIA
Malaysia,MYS,2020,4.9156646728515625,6.84661865234375,ASIA
Malaysia,MYS,2021,12.20490264892578,15.523231506347656,ASIA
Mexico,MEX,1991,-3.3328628540039062,-3.8712799549102783,NORTH AMERICA
Mexico,MEX,1992,13.95868682861328,16.59280014038086,NORTH AMERICA
Mexico,MEX,1993,-0.0638656616210937,-0.0708937644958496,NORTH AMERICA
Mexico,MEX,1994,-19.660255432128903,-20.08416748046875,NORTH AMERICA
Mexico,MEX,1995,22.2728271484375,28.39739227294922,NORTH AMERICA
Mexico,MEX,1996,10.297134399414062,10.309219360351562,NORTH AMERICA
Mexico,MEX,1997,-15.559425354003906,-14.039677619934082,NORTH AMERICA
Mexico,MEX,1998,-4.472129821777344,-4.679656028747559,NORTH AMERICA
Mexico,MEX,1999,23.775955200195312,26.15240859985352,NORTH AMERICA
Mexico,MEX,2000,2.8411178588867188,4.050862789154053,NORTH AMERICA
Mexico,MEX,2001,-14.58771514892578,-11.726922035217283,NORTH AMERICA
Mexico,MEX,2002,-11.617904663085938,-10.67814826965332,NORTH AMERICA
Mexico,MEX,2003,-12.66448974609375,-13.019561767578123,NORTH AMERICA
Mexico,MEX,2004,15.757301330566406,20.428443908691406,NORTH AMERICA
Mexico,MEX,2005,9.246429443359377,10.509991645812988,NORTH AMERICA
Mexico,MEX,2006,5.46673583984375,5.791163444519043,NORTH AMERICA
Mexico,MEX,2007,-6.819969177246094,-5.598396301269531,NORTH AMERICA
Mexico,MEX,2008,31.910079956054688,31.472183227539062,NORTH AMERICA
Mexico,MEX,2009,-35.61504364013672,-25.67990493774414,NORTH AMERICA
Mexico,MEX,2010,29.97283172607422,30.681764602661133,NORTH AMERICA
Mexico,MEX,2011,-2.3258590698242188,-1.3446927070617676,NORTH AMERICA
Mexico,MEX,2012,-8.406509399414062,-5.898338317871094,NORTH AMERICA
Mexico,MEX,2013,-8.184005737304688,-6.411105155944824,NORTH AMERICA
Mexico,MEX,2014,35.311485290527344,33.538185119628906,NORTH AMERICA
Mexico,MEX,2015,-14.659042358398438,-9.335315704345703,NORTH AMERICA
Mexico,MEX,2016,3.387451171875,3.202080726623535,NORTH AMERICA
Mexico,MEX,2017,7.2510986328125,5.797851085662842,NORTH AMERICA
Mexico,MEX,2018,11.819656372070312,8.858680725097656,NORTH AMERICA
Mexico,MEX,2019,-3.751983642578125,-1.8600881099700928,NORTH AMERICA
Mexico,MEX,2020,20.763336181640625,14.096951484680176,NORTH AMERICA
Mexico,MEX,2021,29.04443359375,17.02190589904785,NORTH AMERICA
Morocco,MAR,2003,1.7456645965576172,58.74623107910156,AFRICA
Morocco,MAR,2004,0.3894457817077636,8.858513832092285,AFRICA
Morocco,MAR,2005,-1.8056790828704836,-34.58636474609375,AFRICA
Morocco,MAR,2006,-0.0361716747283935,-0.4525601863861084,AFRICA
Morocco,MAR,2007,0.0222492218017578,1.3038277626037598,AFRICA
Morocco,MAR,2008,0.0722701549530029,2.802705764770508,AFRICA
Morocco,MAR,2009,4.853342056274414,143.76068115234375,AFRICA
Morocco,MAR,2010,3.188948631286621,39.43907165527344,AFRICA
Morocco,MAR,2011,-4.011960029602051,-34.62813949584961,AFRICA
Morocco,MAR,2012,-0.9735207557678224,-12.551414489746094,AFRICA
Morocco,MAR,2013,4.433169841766357,69.5561294555664,AFRICA
Morocco,MAR,2014,-1.2537603378295898,-10.967498779296877,AFRICA
Morocco,MAR,2015,2.2283754348754883,23.833953857421875,AFRICA
Morocco,MAR,2016,0.5914783477783203,5.605316162109375,AFRICA
Morocco,MAR,2017,-0.1329212188720703,-0.4807054996490478,AFRICA
Morocco,MAR,2018,4.820952415466309,39.902137756347656,AFRICA
Morocco,MAR,2019,2.728483200073242,16.333066940307617,AFRICA
Morocco,MAR,2020,-1.5544586181640625,-7.47765302658081,AFRICA
Morocco,MAR,2021,1.936819076538086,10.97266674041748,AFRICA
Netherlands,NLD,1993,0.3513777256011963,10.784316062927246,EUROPE
Netherlands,NLD,1994,0.4525957107543945,13.009727478027344,EUROPE
Netherlands,NLD,1995,0.4500253200531006,11.432170867919922,EUROPE
Netherlands,NLD,1996,1.2886238098144531,28.95292091369629,EUROPE
Netherlands,NLD,1997,0.6171045303344727,10.73569107055664,EUROPE
Netherlands,NLD,1998,0.9587101936340332,15.457237243652344,EUROPE
Netherlands,NLD,1999,0.5870118141174316,7.790231704711914,EUROPE
Netherlands,NLD,2000,1.423283576965332,18.326068878173828,EUROPE
Netherlands,NLD,2001,1.0123109817504885,10.73157787322998,EUROPE
Netherlands,NLD,2002,2.0758676528930664,20.100391387939453,EUROPE
Netherlands,NLD,2003,-0.1572723388671875,-0.2797126770019531,EUROPE
Netherlands,NLD,2004,4.112549781799316,34.082149505615234,EUROPE
Netherlands,NLD,2005,6.747758865356445,40.3162841796875,EUROPE
Netherlands,NLD,2006,2.1116485595703125,14.303600311279297,EUROPE
Netherlands,NLD,2007,1.5489635467529297,33.64208984375,EUROPE
Netherlands,NLD,2008,5.1083526611328125,12.057912826538086,EUROPE
Netherlands,NLD,2009,5.140768051147461,18.58860206604004,EUROPE
Netherlands,NLD,2010,-0.3065986633300781,-8.529311180114746,EUROPE
Netherlands,NLD,2011,5.018054962158203,22.336519241333008,EUROPE
Netherlands,NLD,2012,0.2456283569335937,-0.4320681095123291,EUROPE
Netherlands,NLD,2013,-1.4399032592773438,-1.155900955200195,EUROPE
Netherlands,NLD,2014,-1.9637107849121092,-3.2677769660949707,EUROPE
Netherlands,NLD,2015,5.720684051513672,15.520834922790527,EUROPE
Netherlands,NLD,2016,2.5460205078125,5.108606815338135,EUROPE
Netherlands,NLD,2017,7.3217926025390625,16.095661163330078,EUROPE
Netherlands,NLD,2018,4.932117462158203,12.002182006835938,EUROPE
Netherlands,NLD,2019,12.877464294433594,23.36012077331543,EUROPE
Netherlands,NLD,2020,29.178855895996094,35.094749450683594,EUROPE
Netherlands,NLD,2021,18.272735595703125,13.440906524658203,EUROPE
